Day	Month	Year	MinTemp	MaxTemp	Precipitation	ReferenceET
3	12	2008	18.8	25.1	4.5	3.7
4	12	2008	6.2	36.4	1.4	5.0
5	12	2008	14.2	37.1	1.0	5.4
6	12	2008	16.0	29.5	8.9	3.1
7	12	2008	9.6	30.2	6.4	5.5
8	12	2008	6.3	15.3	3.5	3.3
9	12	2008	7.2	28.9	1.9	5.5
10	12	2008	9.7	36.7	4.5	3.1
11	12	2008	14.7	37.6	0.7	3.5
12	12	2008	5.5	20.8	5.5	5.2
13	12	2008	13.3	37.4	3.7	3.9
14	12	2008	11.4	19.3	0.4	4.1
15	12	2008	17.1	31.8	7.7	3.3
16	12	2008	8.6	20.2	1.7	4.9
17	12	2008	7.9	19.3	2.5	3.2
18	12	2008	14.2	27.4	4.3	5.3
19	12	2008	18.7	28.1	4.1	5.5
20	12	2008	16.8	33.9	6.2	5.2
21	12	2008	14.3	25.3	4.2	5.9
22	12	2008	15.4	20.6	8.0	4.3
23	12	2008	10.9	25.8	8.9	5.2
24	12	2008	14.9	32.5	9.7	6.0
25	12	2008	8.4	22.8	9.0	4.3
26	12	2008	7.2	32.3	4.0	5.5
27	12	2008	10.7	25.5	3.0	3.8
28	12	2008	13.0	24.7	5.1	3.5
29	12	2008	10.6	27.7	4.2	5.1
30	12	2008	11.7	25.7	6.4	5.2
31	12	2008	7.7	18.4	1.9	5.8
1	1	2009	8.1	32.5	1.3	5.2
2	1	2009	15.9	35.4	3.7	4.0
3	1	2009	13.0	32.0	0.6	5.6
4	1	2009	15.8	22.1	5.0	5.0
5	1	2009	16.9	26.8	8.0	3.9
6	1	2009	11.6	38.9	7.1	4.2
7	1	2009	6.8	39.2	0.8	4.2
8	1	2009	7.7	33.5	3.6	4.0
9	1	2009	11.7	22.5	0.7	5.0
10	1	2009	7.9	38.0	8.8	5.4
11	1	2009	15.8	23.9	1.9	3.4
12	1	2009	12.8	29.1	9.6	5.6
13	1	2009	5.8	15.0	6.8	3.6
14	1	2009	16.3	38.0	5.6	5.0
15	1	2009	10.5	22.8	0.0	3.0
16	1	2009	10.9	37.6	6.6	4.9
17	1	2009	9.6	21.7	7.8	5.0
18	1	2009	17.0	37.3	7.2	5.0
19	1	2009	6.0	39.2	0.8	5.5
20	1	2009	10.5	33.2	2.0	4.4
21	1	2009	19.1	30.3	10.0	5.8
22	1	2009	5.9	36.1	3.1	3.7
23	1	2009	13.4	18.6	9.1	5.1
24	1	2009	17.4	28.9	6.3	3.8
25	1	2009	9.4	17.5	9.4	3.7
26	1	2009	16.9	22.1	8.9	5.4
27	1	2009	9.1	25.5	4.1	3.2
28	1	2009	15.8	33.1	2.3	5.9
29	1	2009	14.4	21.1	9.3	5.4
30	1	2009	7.5	18.0	0.5	3.1
31	1	2009	19.5	30.4	4.0	5.7
1	2	2009	5.0	18.4	5.6	5.8
2	2	2009	18.6	28.4	8.5	5.5
3	2	2009	9.8	30.2	7.6	4.8
4	2	2009	20.0	25.5	9.0	3.1
5	2	2009	13.2	22.3	9.1	3.0
6	2	2009	19.9	38.8	8.1	3.8
7	2	2009	8.3	23.3	2.1	5.0
8	2	2009	10.7	17.7	1.6	5.2
9	2	2009	11.0	38.0	6.9	3.0
10	2	2009	5.9	26.3	5.0	3.6
11	2	2009	13.8	38.8	4.6	5.4
12	2	2009	7.3	14.7	5.7	5.4
13	2	2009	18.5	25.2	9.1	5.4
14	2	2009	7.0	26.1	2.5	3.8
15	2	2009	6.8	36.6	1.3	4.2
16	2	2009	10.6	29.1	7.2	5.6
17	2	2009	9.6	27.0	3.4	5.3
18	2	2009	8.5	29.8	8.0	3.7
19	2	2009	14.8	31.1	8.6	5.2
20	2	2009	7.8	31.2	0.3	4.6
21	2	2009	11.8	34.3	3.3	5.8
22	2	2009	6.1	14.5	4.8	4.0
23	2	2009	7.6	19.4	7.7	4.1
24	2	2009	11.8	26.2	2.3	3.1
25	2	2009	13.0	28.5	4.6	5.1
26	2	2009	16.6	26.6	7.8	3.8
27	2	2009	9.7	16.6	0.5	4.5
28	2	2009	16.4	39.3	1.8	4.3
1	3	2009	15.8	30.3	5.3	3.1
2	3	2009	12.6	35.2	7.6	3.0
3	3	2009	13.5	27.8	3.8	5.6
4	3	2009	7.0	12.5	5.7	3.1
5	3	2009	15.8	26.5	2.2	4.6
6	3	2009	9.6	25.6	5.1	3.4
7	3	2009	18.8	32.8	1.4	5.7
8	3	2009	7.6	25.9	2.6	3.8
9	3	2009	10.7	20.1	8.6	3.9
10	3	2009	7.7	24.3	1.9	3.5
11	3	2009	13.8	29.3	1.3	5.2
12	3	2009	10.0	33.9	6.9	3.0
13	3	2009	11.4	29.7	6.0	3.5
14	3	2009	9.1	22.6	9.9	5.1
15	3	2009	8.7	32.8	9.3	4.4
16	3	2009	8.3	18.5	4.5	3.3
17	3	2009	5.0	22.8	2.5	3.6
18	3	2009	17.2	27.2	5.8	4.3
19	3	2009	19.5	30.9	8.7	3.5
20	3	2009	17.4	25.9	3.1	6.0
21	3	2009	6.5	20.7	4.5	4.9
22	3	2009	16.5	33.2	3.7	5.7
23	3	2009	11.6	33.3	5.7	5.7
24	3	2009	15.2	25.1	0.6	5.6
25	3	2009	18.5	34.8	7.0	4.6
26	3	2009	17.7	29.1	4.6	4.9
27	3	2009	7.7	34.5	2.7	3.5
28	3	2009	6.9	14.4	4.5	5.6
29	3	2009	19.0	24.0	8.8	3.4
30	3	2009	16.1	34.3	5.2	5.0
31	3	2009	19.0	38.4	5.1	3.3
1	4	2009	13.4	32.1	8.9	5.5
2	4	2009	14.5	22.9	2.3	5.1
3	4	2009	15.5	33.8	7.4	4.7
4	4	2009	9.4	30.1	7.4	5.9
5	4	2009	16.9	38.0	7.1	4.3
6	4	2009	6.1	28.5	0.9	3.5
7	4	2009	6.4	20.1	3.4	3.8
8	4	2009	6.7	21.5	6.4	4.6
9	4	2009	18.0	36.5	4.1	5.7
10	4	2009	6.1	25.7	4.0	5.4
11	4	2009	15.9	36.9	9.3	5.8
12	4	2009	10.4	39.5	4.0	5.2
13	4	2009	8.1	14.9	9.6	4.3
14	4	2009	15.5	27.0	9.4	4.7
15	4	2009	12.3	33.1	2.7	5.1
16	4	2009	12.6	20.2	6.4	3.1
17	4	2009	11.0	23.6	9.3	5.5
18	4	2009	11.6	37.1	7.2	5.4
19	4	2009	9.7	17.9	5.4	3.7
20	4	2009	13.2	28.9	5.7	3.2
21	4	2009	13.3	36.1	2.7	4.1
22	4	2009	9.4	33.6	0.9	3.1
23	4	2009	11.8	26.6	7.8	4.9
24	4	2009	18.9	27.4	1.0	5.8
25	4	2009	8.3	13.7	2.8	3.1
26	4	2009	19.3	28.2	0.2	3.7
27	4	2009	18.2	31.8	9.1	5.4
28	4	2009	12.8	21.0	6.0	5.2
29	4	2009	17.7	39.9	3.1	5.5
30	4	2009	16.0	30.5	6.0	4.9
1	5	2009	5.7	24.2	4.8	5.1
2	5	2009	8.4	28.9	9.5	4.2
3	5	2009	19.1	39.1	2.4	5.5
4	5	2009	15.8	31.6	3.2	4.7
5	5	2009	5.6	12.0	6.9	4.3
6	5	2009	12.8	23.1	1.2	5.6
7	5	2009	15.4	20.4	8.8	5.4
8	5	2009	12.0	23.1	1.1	4.4
9	5	2009	5.3	21.1	3.0	3.1
10	5	2009	19.7	34.9	8.4	3.2
11	5	2009	14.0	30.7	9.8	4.1
12	5	2009	9.0	34.6	7.8	4.9
13	5	2009	14.5	39.3	0.6	3.4
14	5	2009	14.7	37.6	9.1	3.9
15	5	2009	16.8	29.7	6.2	3.9
16	5	2009	17.0	35.6	2.8	3.8
17	5	2009	5.7	31.0	0.7	4.0
18	5	2009	10.7	23.2	5.8	4.7
19	5	2009	11.8	16.9	1.6	3.4
20	5	2009	9.6	37.4	9.7	4.6
21	5	2009	7.4	38.8	1.7	5.5
22	5	2009	19.6	25.8	8.8	3.9
23	5	2009	8.9	26.1	8.7	5.4
24	5	2009	15.6	31.3	9.4	4.4
25	5	2009	17.9	35.4	0.8	3.8
26	5	2009	9.6	21.7	8.3	3.4
27	5	2009	7.7	28.4	7.0	3.1
28	5	2009	8.0	23.4	7.8	3.6
29	5	2009	9.3	23.0	0.6	4.3
30	5	2009	8.3	26.9	4.5	4.7
31	5	2009	6.5	12.8	5.6	3.3
1	6	2009	15.6	37.3	8.1	4.4
2	6	2009	18.5	28.0	5.2	5.4
3	6	2009	13.7	33.9	1.8	5.2
4	6	2009	14.7	20.1	7.7	3.4
5	6	2009	17.6	29.5	7.2	5.8
6	6	2009	15.2	21.7	3.7	4.1
7	6	2009	7.1	36.5	0.1	3.1
8	6	2009	15.2	30.8	0.4	5.1
9	6	2009	15.3	31.5	1.1	5.3
10	6	2009	9.8	28.9	6.6	3.1
11	6	2009	10.9	23.3	2.4	5.8
12	6	2009	14.5	26.6	7.4	4.0
13	6	2009	10.8	17.3	8.4	4.0
14	6	2009	12.2	31.8	9.9	3.9
15	6	2009	19.7	36.2	10.0	5.0
16	6	2009	15.4	29.8	0.3	3.0
17	6	2009	11.1	19.5	9.7	5.0
18	6	2009	14.0	19.5	3.7	5.0
19	6	2009	13.3	26.8	7.5	4.4
20	6	2009	8.6	21.3	9.9	5.3
21	6	2009	13.9	28.3	2.8	5.4
22	6	2009	19.8	33.5	1.6	5.9
23	6	2009	13.7	38.9	6.3	4.5
24	6	2009	14.0	24.9	4.3	3.1
25	6	2009	14.7	31.9	4.2	5.6
26	6	2009	12.3	34.4	0.1	3.2
27	6	2009	16.1	31.2	6.5	3.6
28	6	2009	10.4	32.8	0.9	5.0
29	6	2009	12.4	37.2	7.3	5.3
30	6	2009	19.9	37.4	3.6	4.9
1	7	2009	8.1	37.0	7.9	4.8
2	7	2009	7.9	22.9	1.0	4.1
3	7	2009	12.8	33.3	7.8	5.8
4	7	2009	9.4	21.7	2.5	3.8
5	7	2009	19.7	35.7	6.7	3.8
6	7	2009	11.1	26.2	6.2	3.6
7	7	2009	14.5	20.0	6.7	5.0
8	7	2009	15.4	34.5	0.0	4.6
9	7	2009	14.3	31.9	6.0	3.2
10	7	2009	7.9	28.1	10.0	4.6
11	7	2009	10.0	34.3	6.3	4.4
12	7	2009	11.1	29.6	6.6	5.1
13	7	2009	15.6	32.7	2.8	4.5
14	7	2009	20.0	27.6	2.6	3.1
15	7	2009	6.9	24.4	4.7	5.8
16	7	2009	10.7	21.6	3.3	3.6
17	7	2009	7.3	20.6	7.0	4.7
18	7	2009	13.6	34.2	9.9	3.9
19	7	2009	12.6	28.1	1.8	5.4
20	7	2009	14.9	21.9	1.0	4.2
21	7	2009	14.9	22.1	4.7	5.0
22	7	2009	17.1	34.6	2.5	4.4
23	7	2009	12.4	27.1	9.6	4.8
24	7	2009	8.2	38.9	0.1	3.4
25	7	2009	12.8	26.5	2.8	4.0
26	7	2009	14.3	33.3	1.0	3.4
27	7	2009	15.1	35.9	9.9	3.5
28	7	2009	16.0	24.8	2.1	3.0
29	7	2009	12.8	19.3	2.2	4.7
30	7	2009	7.3	24.0	4.6	5.6
31	7	2009	11.8	19.6	7.5	5.2
1	8	2009	12.8	30.9	0.2	4.9
2	8	2009	17.8	36.6	5.8	3.8
3	8	2009	19.8	30.6	3.8	4.0
4	8	2009	5.3	39.1	6.6	3.6
5	8	2009	5.1	36.4	8.9	3.8
6	8	2009	17.7	33.9	5.8	4.4
7	8	2009	13.1	32.7	8.2	3.1
8	8	2009	19.3	31.4	1.5	4.1
9	8	2009	15.4	35.9	1.3	5.5
10	8	2009	19.1	30.8	8.6	4.6
11	8	2009	18.6	38.7	5.0	5.2
12	8	2009	19.6	31.0	7.7	3.3
13	8	2009	10.3	38.4	4.6	5.2
14	8	2009	9.8	38.9	6.4	5.4
15	8	2009	13.0	24.9	6.2	5.4
16	8	2009	16.9	31.3	7.4	5.9
17	8	2009	10.4	20.2	5.0	5.2
18	8	2009	11.0	35.9	0.9	4.3
19	8	2009	9.0	16.8	7.5	5.6
20	8	2009	16.5	28.1	6.6	5.5
21	8	2009	13.6	29.5	9.0	4.8
22	8	2009	18.1	30.0	5.0	3.5
23	8	2009	19.0	34.6	3.7	4.9
24	8	2009	10.4	30.3	2.3	4.8
25	8	2009	13.0	30.1	0.5	5.3
26	8	2009	8.1	20.4	5.8	4.4
27	8	2009	10.5	23.6	5.6	5.2
28	8	2009	12.7	27.9	1.3	5.1
29	8	2009	11.3	33.8	7.7	5.2
30	8	2009	18.3	38.2	1.8	5.3
31	8	2009	12.4	34.1	1.5	3.9
1	9	2009	14.3	24.4	7.2	5.8
2	9	2009	11.7	38.9	6.6	4.3
3	9	2009	12.5	31.1	7.3	5.4
4	9	2009	10.7	35.0	0.1	4.3
5	9	2009	11.8	18.1	0.9	5.7
6	9	2009	15.5	22.8	2.5	4.1
7	9	2009	9.0	26.5	0.5	5.8
8	9	2009	7.9	25.2	9.4	4.1
9	9	2009	7.1	20.7	0.4	3.1
10	9	2009	10.3	39.7	9.1	5.1
11	9	2009	12.8	19.5	7.9	3.1
12	9	2009	19.7	30.8	4.7	3.1
13	9	2009	7.3	24.6	5.5	4.5
14	9	2009	10.7	31.5	6.8	4.9
15	9	2009	14.1	22.5	8.0	3.5
16	9	2009	11.6	27.3	1.9	4.7
17	9	2009	16.7	32.8	7.7	4.6
18	9	2009	5.6	27.6	5.8	5.5
19	9	2009	15.0	37.6	7.9	3.6
20	9	2009	8.0	22.8	4.0	4.6
21	9	2009	6.8	36.5	7.3	5.5
22	9	2009	18.3	24.1	3.3	3.6
23	9	2009	15.5	33.6	6.4	3.3
24	9	2009	10.7	39.9	4.8	3.5
25	9	2009	12.1	18.5	9.5	3.5
26	9	2009	9.4	24.1	1.9	3.6
27	9	2009	14.3	24.7	8.8	3.8
28	9	2009	19.2	25.1	6.0	3.1
29	9	2009	7.2	19.4	3.7	5.2
30	9	2009	14.3	29.5	5.2	5.3
1	10	2009	5.5	27.8	9.9	5.6
2	10	2009	11.7	37.9	5.5	3.0
3	10	2009	16.5	34.1	0.1	4.9
4	10	2009	11.9	26.4	7.4	4.2
5	10	2009	13.0	25.2	4.2	5.0
6	10	2009	17.2	36.2	9.4	5.5
7	10	2009	17.1	25.6	2.6	3.1
8	10	2009	11.3	21.3	6.4	3.1
9	10	2009	6.3	27.1	0.7	6.0
10	10	2009	18.3	26.7	5.7	4.1
11	10	2009	8.9	35.8	7.6	3.2
12	10	2009	16.8	24.5	7.0	3.2
13	10	2009	14.6	28.7	2.9	3.1
14	10	2009	6.8	27.6	9.0	4.8
15	10	2009	16.3	23.7	2.8	5.1
16	10	2009	10.4	28.7	9.0	3.8
17	10	2009	12.3	26.7	5.6	4.9
18	10	2009	13.8	25.4	1.4	5.9
19	10	2009	15.8	25.1	8.7	4.0
20	10	2009	10.8	32.5	7.8	4.8
21	10	2009	11.2	39.9	2.3	4.3
22	10	2009	12.1	36.3	4.6	3.4
23	10	2009	16.9	34.7	2.1	5.5
24	10	2009	10.7	33.6	4.4	5.3
25	10	2009	9.0	33.4	6.3	5.6
26	10	2009	14.2	29.8	3.5	5.2
27	10	2009	16.9	32.4	8.5	4.5
28	10	2009	6.1	27.9	7.6	4.9
29	10	2009	12.1	22.2	1.4	5.3
30	10	2009	16.0	38.7	9.0	3.6
31	10	2009	11.4	24.6	8.9	4.9
1	11	2009	15.1	30.7	5.2	4.0
2	11	2009	10.8	32.7	7.3	4.8
3	11	2009	14.3	28.4	9.9	3.4
4	11	2009	15.2	35.6	9.1	5.5
5	11	2009	12.0	33.7	9.0	5.3
6	11	2009	14.7	32.5	9.3	4.5
7	11	2009	14.3	38.2	0.1	5.4
8	11	2009	16.1	27.4	8.8	3.6
9	11	2009	19.2	31.4	9.9	3.5
10	11	2009	14.9	24.6	0.7	4.1
11	11	2009	16.7	37.5	4.2	5.3
12	11	2009	15.4	38.8	2.2	3.2
13	11	2009	9.2	20.2	0.5	4.4
14	11	2009	13.6	37.2	4.1	3.7
15	11	2009	13.3	24.8	8.0	3.8
16	11	2009	15.4	31.8	5.9	4.1
17	11	2009	19.8	34.4	0.1	4.1
18	11	2009	7.0	31.2	9.8	4.3
19	11	2009	7.4	28.6	9.4	5.1
20	11	2009	7.0	29.5	1.5	5.3
21	11	2009	8.4	34.0	3.1	5.0
22	11	2009	11.1	35.4	3.1	3.9
23	11	2009	13.6	26.4	7.7	4.8
24	11	2009	5.9	39.1	1.0	3.4
25	11	2009	7.1	23.5	2.1	5.9
26	11	2009	15.8	27.5	3.4	3.3
27	11	2009	19.7	39.4	2.0	4.6
28	11	2009	14.3	33.3	1.4	5.0
29	11	2009	13.3	26.5	3.7	4.0
30	11	2009	16.1	29.7	4.1	3.1
1	12	2009	11.1	36.5	1.7	3.8
2	12	2009	12.1	39.0	2.0	3.4
3	12	2009	14.5	35.9	5.2	4.6
4	12	2009	17.9	23.3	6.6	3.5
5	12	2009	14.6	23.5	6.1	5.3
6	12	2009	10.0	22.0	9.6	4.2
7	12	2009	5.2	30.4	3.5	3.9
8	12	2009	12.3	35.0	8.0	3.7
9	12	2009	8.9	15.4	0.8	4.8
10	12	2009	9.8	33.9	4.2	4.9
11	12	2009	9.1	36.7	7.3	3.4
12	12	2009	8.5	25.9	8.5	3.8
13	12	2009	13.9	26.3	3.9	4.9
14	12	2009	7.9	25.7	6.8	5.0
15	12	2009	17.9	23.8	4.7	4.9
16	12	2009	13.3	27.5	4.4	5.8
17	12	2009	15.4	37.1	4.6	3.8
18	12	2009	5.5	18.1	7.9	4.2
19	12	2009	16.8	24.5	4.6	5.7
20	12	2009	11.9	32.9	8.4	5.4
21	12	2009	13.8	30.9	1.2	5.8
22	12	2009	11.8	23.1	6.0	4.5
23	12	2009	17.2	28.4	5.1	5.0
24	12	2009	10.9	28.2	8.6	4.8
25	12	2009	7.0	14.5	1.9	4.1
26	12	2009	18.3	33.9	5.7	3.0
27	12	2009	6.3	39.2	3.7	3.4
28	12	2009	10.8	19.1	7.7	3.6
29	12	2009	14.2	34.4	6.4	3.7
30	12	2009	7.4	30.9	5.4	4.6
31	12	2009	16.7	26.7	6.6	3.8
1	1	2010	11.2	26.5	0.9	4.7
2	1	2010	13.8	27.9	0.2	4.7
3	1	2010	12.2	28.0	1.7	4.4
4	1	2010	18.6	31.5	6.9	5.8
5	1	2010	7.0	24.7	1.7	3.9
6	1	2010	10.4	34.0	4.1	5.4
7	1	2010	14.5	28.5	5.8	3.7
8	1	2010	12.2	20.5	8.1	3.0
9	1	2010	6.1	27.5	6.9	4.2
10	1	2010	11.8	20.1	8.7	5.1
11	1	2010	16.3	31.4	5.0	4.2
12	1	2010	16.2	29.4	2.1	4.8
13	1	2010	18.7	30.0	1.2	5.3
14	1	2010	17.6	30.3	4.9	3.5
15	1	2010	8.5	20.1	6.3	4.2
16	1	2010	17.8	23.1	7.5	4.9
17	1	2010	6.9	35.5	8.5	4.1
18	1	2010	11.3	29.9	5.8	5.9
19	1	2010	12.9	32.7	5.3	5.7
20	1	2010	16.0	37.1	1.5	3.9
21	1	2010	9.7	27.5	1.1	5.2
22	1	2010	13.5	22.1	0.0	3.3
23	1	2010	9.6	21.1	8.2	5.0
24	1	2010	9.4	37.9	7.1	4.0
25	1	2010	18.3	34.9	7.2	5.8
26	1	2010	10.6	35.4	0.1	5.5
27	1	2010	6.5	35.4	7.8	5.8
28	1	2010	15.0	31.3	7.7	4.8
29	1	2010	12.9	28.3	10.0	4.9
30	1	2010	14.3	38.7	2.1	3.1
31	1	2010	14.2	23.8	7.5	5.4
1	2	2010	15.3	35.5	6.2	5.2
2	2	2010	19.7	37.6	7.7	5.6
3	2	2010	18.3	28.0	7.9	3.7
4	2	2010	12.8	36.5	2.2	5.4
5	2	2010	8.8	34.8	4.5	3.0
6	2	2010	8.0	14.9	6.0	5.0
7	2	2010	16.5	33.1	0.5	4.2
8	2	2010	15.3	22.6	6.7	3.5
9	2	2010	7.7	20.7	6.3	5.4
10	2	2010	5.8	13.3	8.9	5.9
11	2	2010	19.8	31.7	8.9	3.5
12	2	2010	13.8	28.9	5.4	3.8
13	2	2010	5.4	36.8	0.8	5.1
14	2	2010	11.5	29.0	3.6	5.7
15	2	2010	13.1	20.7	5.2	4.2
16	2	2010	11.3	32.8	10.0	4.7
17	2	2010	17.2	28.2	6.6	3.0
18	2	2010	19.1	35.4	3.8	5.9
19	2	2010	13.8	31.7	0.1	4.3
20	2	2010	12.3	29.1	9.4	5.1
21	2	2010	14.7	31.6	6.2	5.8
22	2	2010	16.3	27.1	3.2	4.5
23	2	2010	9.6	15.9	2.2	3.2
24	2	2010	13.8	33.3	8.4	4.5
25	2	2010	14.4	39.7	5.7	3.6
26	2	2010	14.9	37.8	4.6	4.2
27	2	2010	16.9	23.2	9.9	5.2
28	2	2010	19.4	37.9	8.2	4.6
1	3	2010	6.2	14.6	8.1	4.1
2	3	2010	7.8	23.2	2.2	4.4
3	3	2010	15.9	36.1	1.1	5.3
4	3	2010	5.3	38.7	8.4	5.1
5	3	2010	8.7	16.1	8.0	5.8
6	3	2010	10.3	22.2	7.3	3.9
7	3	2010	15.2	39.1	4.3	5.9
8	3	2010	8.1	13.2	2.5	3.9
9	3	2010	5.4	11.5	5.1	5.2
10	3	2010	17.2	25.9	9.9	4.5
11	3	2010	16.9	37.2	4.3	5.3
12	3	2010	17.8	36.1	5.0	5.9
13	3	2010	9.9	25.3	8.7	3.7
14	3	2010	8.1	16.2	4.4	5.0
15	3	2010	13.7	32.2	4.6	5.7
16	3	2010	10.6	30.2	6.2	4.2
17	3	2010	18.4	28.6	7.2	3.9
18	3	2010	19.9	34.3	9.5	3.8
19	3	2010	15.4	29.0	9.2	3.6
20	3	2010	13.5	29.0	8.8	3.6
21	3	2010	19.7	31.3	2.5	3.9
22	3	2010	10.0	37.5	2.3	5.8
23	3	2010	13.3	26.2	0.6	5.7
24	3	2010	16.4	33.8	1.6	4.7
25	3	2010	12.9	23.2	4.9	3.6
26	3	2010	12.4	18.7	9.9	4.0
27	3	2010	12.3	24.0	3.0	6.0
28	3	2010	9.9	25.3	5.4	5.3
29	3	2010	19.5	34.3	9.9	3.9
30	3	2010	6.5	33.8	0.1	5.0
31	3	2010	15.3	23.8	2.8	5.1
1	4	2010	10.2	35.0	1.8	3.2
2	4	2010	6.2	37.5	9.9	4.4
3	4	2010	18.2	27.4	4.6	5.2
4	4	2010	5.2	22.3	0.5	5.4
5	4	2010	10.3	24.9	5.7	3.4
6	4	2010	13.3	37.7	1.6	3.6
7	4	2010	14.4	28.7	6.5	3.6
8	4	2010	19.9	29.2	6.1	5.3
9	4	2010	16.8	33.2	0.1	4.1
10	4	2010	19.8	30.0	7.8	5.8
11	4	2010	8.7	24.6	2.1	4.4
12	4	2010	7.4	18.8	4.6	4.3
13	4	2010	7.6	38.5	7.5	4.1
14	4	2010	14.6	20.5	0.8	3.6
15	4	2010	7.4	16.3	9.2	5.4
16	4	2010	8.7	30.2	5.5	3.3
17	4	2010	8.4	15.5	3.8	3.4
18	4	2010	14.0	34.9	0.6	4.6
19	4	2010	10.6	25.5	3.3	5.3
20	4	2010	7.6	18.0	7.8	3.4
21	4	2010	8.7	14.5	9.1	5.1
22	4	2010	10.6	30.8	8.3	4.4
23	4	2010	12.5	19.4	0.7	3.7
24	4	2010	18.3	36.5	6.6	3.3
25	4	2010	9.7	33.3	1.8	4.7
26	4	2010	15.5	31.9	2.7	3.9
27	4	2010	16.8	37.5	9.2	4.9
28	4	2010	9.2	24.1	7.1	5.3
29	4	2010	5.7	36.0	2.8	5.7
30	4	2010	10.0	19.7	5.3	5.5
1	5	2010	8.2	25.3	5.5	5.7
2	5	2010	12.4	35.3	0.3	3.8
3	5	2010	13.0	25.2	5.9	3.7
4	5	2010	11.8	29.5	5.6	3.3
5	5	2010	14.1	24.0	3.0	5.5
6	5	2010	14.7	36.0	1.0	5.9
7	5	2010	18.5	30.2	8.9	4.9
8	5	2010	13.9	26.2	7.9	4.4
9	5	2010	11.9	27.6	9.2	5.1
10	5	2010	13.4	23.0	8.4	3.3
11	5	2010	12.2	35.1	7.5	3.2
12	5	2010	17.8	38.5	0.2	5.5
13	5	2010	11.0	16.2	5.9	5.2
14	5	2010	17.8	37.0	1.6	4.4
15	5	2010	15.6	29.3	4.4	4.3
16	5	2010	19.8	38.3	0.7	3.5
17	5	2010	19.7	35.6	4.9	4.1
18	5	2010	9.9	32.2	1.9	4.8
19	5	2010	15.3	37.8	7.1	5.0
20	5	2010	11.0	27.7	7.1	4.4
21	5	2010	9.9	23.4	4.8	3.3
22	5	2010	9.5	25.7	2.9	4.4
23	5	2010	13.2	34.0	8.3	5.0
24	5	2010	5.4	23.9	0.7	5.1
25	5	2010	16.4	32.0	7.5	4.3
26	5	2010	15.2	26.7	7.0	4.0
27	5	2010	15.0	34.4	0.2	5.9
28	5	2010	15.7	38.3	9.4	5.1
29	5	2010	15.0	31.5	9.8	4.7
30	5	2010	15.5	29.5	1.2	5.2
31	5	2010	12.9	25.6	3.4	5.6
1	6	2010	6.8	28.1	1.0	3.3
2	6	2010	12.3	38.6	9.4	5.7
3	6	2010	12.7	20.0	3.1	3.7
4	6	2010	17.7	26.9	5.2	3.5
5	6	2010	10.4	31.4	6.2	5.0
6	6	2010	19.1	38.4	3.6	5.5
7	6	2010	15.6	34.8	6.1	3.9
8	6	2010	19.0	37.3	4.6	5.7
9	6	2010	12.8	35.1	8.4	3.6
10	6	2010	13.3	21.9	8.0	5.0
11	6	2010	10.1	17.4	5.7	4.3
12	6	2010	8.5	18.7	2.3	4.8
13	6	2010	11.9	20.9	4.3	3.3
14	6	2010	19.3	34.9	2.9	5.2
15	6	2010	18.4	37.3	1.3	3.9
16	6	2010	10.2	37.8	8.9	3.5
17	6	2010	12.9	28.8	6.1	5.8
18	6	2010	14.4	24.2	8.5	4.4
19	6	2010	15.8	23.7	2.6	5.9
20	6	2010	13.3	35.2	5.2	4.4
21	6	2010	18.8	35.3	6.9	4.2
22	6	2010	12.6	33.8	4.1	4.3
23	6	2010	10.1	25.3	7.5	3.6
24	6	2010	20.0	37.9	9.0	4.3
25	6	2010	18.6	32.4	2.2	5.0
26	6	2010	17.3	27.4	8.5	4.4
27	6	2010	18.8	28.1	1.3	5.1
28	6	2010	12.6	33.1	6.2	4.1
29	6	2010	17.7	32.0	8.5	6.0
30	6	2010	15.2	21.9	3.2	5.1
1	7	2010	10.6	15.7	8.4	4.4
2	7	2010	19.3	34.9	4.9	5.9
3	7	2010	15.1	37.4	7.4	3.5
4	7	2010	9.2	27.8	0.6	3.0
5	7	2010	19.3	32.2	5.2	5.4
6	7	2010	5.7	18.2	3.4	5.1
7	7	2010	15.1	29.2	7.0	5.8
8	7	2010	13.3	28.2	0.8	3.9
9	7	2010	19.1	31.9	9.6	4.9
10	7	2010	6.9	17.7	2.4	3.6
11	7	2010	11.2	19.5	4.2	3.2
12	7	2010	15.0	26.7	3.1	5.8
13	7	2010	13.5	34.5	6.7	5.1
14	7	2010	13.6	33.6	7.2	3.3
15	7	2010	19.4	32.3	3.3	4.9
16	7	2010	6.0	27.6	5.9	5.1
17	7	2010	5.8	20.7	4.6	3.8
18	7	2010	10.6	29.0	6.6	5.2
19	7	2010	13.9	19.5	9.6	3.5
20	7	2010	10.9	28.3	8.6	5.4
21	7	2010	16.7	36.3	0.1	5.0
22	7	2010	13.2	32.1	6.2	5.7
23	7	2010	17.7	30.8	9.5	3.5
24	7	2010	15.1	31.5	4.4	4.4
25	7	2010	7.5	21.2	6.9	5.0
26	7	2010	18.4	33.9	7.6	5.5
27	7	2010	11.4	37.2	4.0	3.1
28	7	2010	14.3	27.5	1.4	5.1
29	7	2010	16.4	28.8	7.9	3.0
30	7	2010	18.6	33.3	0.0	4.6
31	7	2010	15.6	25.7	9.5	3.9
1	8	2010	14.5	35.9	1.3	3.6
